X,Y,address,parcel_id,demolition_date,council_district,neighborhood,emergency_demo,street_number,street_direction,street_name,street_type,block_range,property_longitude,property_latitude,ObjectId
-83.250825,42.424528,21164 Pickford,22015565,2018,1,Holcomb Community,Yes,21164,,PICKFORD,St,21100-21399 Pickford St,-83.250825,42.424528,22170
-83.126759,42.355091,5365 Oregon,16002682,2018,6,Midwest,Yes,5365,,OREGON,St,5200-5499 Oregon St,-83.126759,42.355091,24044
-82.931176,42.413868,5904 Guilford,21075694,2018,4,Cornerstone Village,No,5904,,GUILFORD,St,5900-6099 Guilford St,-82.931176,42.413868,136
-82.993599,42.392174,5851 Lemay,21041619,2018,4,West End,No,5851,,LEMAY,St,5751-5999 Lemay St,-82.993599,42.392174,2561
-82.933328,42.417162,6300 Guilford,21075718,2018,4,Cornerstone Village,No,6300,,GUILFORD,St,6300-8999 Guilford St,-82.933328,42.417162,4949
-83.000724,42.38876,5792 Cadillac,19005142,2018,4,West End,No,5792,,CADILLAC,Ave,5700-5859 Cadillac Ave,-83.000724,42.38876,9375
-83.080979,42.394765,557 Englewood,3002916,2018,5,Gateway Community,No,557,,ENGLEWOOD,St,500-667 Englewood St,-83.080979,42.394765,15387
-82.999689,42.387242,5576 Cadillac,19005124,2018,4,West End,No,5576,,CADILLAC,Ave,5500-5699 Cadillac Ave,-82.999689,42.387242,15757
-83.087331,42.393391,63 Woodland,1003635,2018,5,Gateway Community,No,63,,WOODLAND,St,1-199 Woodland St,-83.087331,42.393391,15888
-83.114356,42.323543,2940 Livernois,16017090,2018,6,Central Southwest,No,2940,,LIVERNOIS,Ave,2900-3099 Livernois Ave,-83.114356,42.323543,18734
-83.214584,42.428074,18708 Oakfield,22069331,2018,2,College Park,Yes,18708,,OAKFIELD,St,18600-18899 Oakfield St,-83.214584,42.428074,23781
-83.075068,42.388707,641 Westminster,3002653,2018,5,North End,No,641,,WESTMINSTER,St,500-899 Westminster St,-83.075068,42.388707,737
-82.967464,42.396128,5309 Drexel,21050784,2018,4,Chandler Park,No,5309,,DREXEL,St,5200-5499 Drexel St,-82.967464,42.396128,3160
-83.236934,42.365895,9578 Vaughan,22097497,2018,7,Franklin Park,No,9578,,VAUGHAN,St,9500-9899 Vaughan St,-83.236934,42.365895,3235
-83.112991,42.326412,5929 St Hedwig,16001409,2018,6,Central Southwest,No,5929,,ST HEDWIG,,,-83.112991,42.326412,3739
-82.932033,42.41409,5943 Guilford,21075759-60,2018,4,Cornerstone Village,No,5943,,GUILFORD,St,5900-6099 Guilford St,-82.932033,42.41409,4838
-82.971545,42.405546,13301 Camden,21005955,2018,4,Outer Drive-Hayes,No,13301,,CAMDEN,Ave,13300-14199 Camden Ave,-82.971545,42.405546,5376
-83.000398,42.395079,10428 Sterritt,19002062,2018,3,Airport Sub,No,10428,,STERRITT,St,10400-10499 Sterritt St,-83.000398,42.395079,6343
-83.163372,42.365474,9409 Birwood,18016990,2018,7,Barton-McFarland,Yes,9409,,BIRWOOD,St,9301-9499 Birwood St,-83.163372,42.365474,9636
-82.978594,42.404881,12631 Maiden,21006663-4,2018,4,Wade,No,12631,,MAIDEN,St,12500-12699 Maiden St,-82.978594,42.404881,10631
-83.24422,42.362357,9264 Pierson,22106258,2018,7,Franklin Park,No,9264,,PIERSON,St,9200-9299 Pierson St,-83.24422,42.362357,13327
-83.148327,42.341849,6626 Sanger,18013832,2018,6,Claytown,Yes,6626,,SANGER,Ave,6500-6899 Sanger Ave,-83.148327,42.341849,15378
-83.080485,42.394952,587 Englewood,3002921,2018,5,Gateway Community,No,587,,ENGLEWOOD,St,500-667 Englewood St,-83.080485,42.394952,16263
-82.931013,42.415455,6000 Woodhall,21075950,2018,4,Cornerstone Village,No,6000,,WOODHALL,St,5900-6099 Woodhall St,-82.931013,42.415455,16649
-82.990438,42.395895,6092 Beniteau,21043341,2018,4,Airport Sub,No,6092,,BENITEAU,St,6068-6181 Beniteau St,-82.990438,42.395895,21777
-83.209316,42.372664,16540 Plymouth,22005852,2018,7,Plymouth-I96,Yes,16540,,PLYMOUTH,Rd,16500-16599 Plymouth Rd,-83.209316,42.372664,23378
-82.985407,42.402059,12046 Maiden,21006513,2018,4,Wade,No,12046,,MAIDEN,St,12000-12199 Maiden St,-82.985407,42.402059,24188
-83.237569,42.359447,9003 Vaughan,22098547,2018,7,Franklin Park,No,9003,,VAUGHAN,St,9000-9199 Vaughan St,-83.237569,42.359447,83
-83.238754,42.358393,8855 Heyden,22099940,2018,7,Franklin Park,No,8855,,HEYDEN,St,8800-8999 Heyden St,-83.238754,42.358393,1681
-82.932686,42.418019,6344 Woodhall,21075968,2018,4,Cornerstone Village,No,6344,,WOODHALL,St,6300-8900 Woodhall St,-82.932686,42.418019,4223
-83.146098,42.340258,7774 Dayton,20009916,2018,6,Claytown,No,7774,,DAYTON,St,7700-7999 Dayton St,-83.146098,42.340258,5768
-82.979984,42.403008,12500 Wade,21006117,2018,4,Ravendale,No,12500,,WADE,St,12500-12699 Wade St,-82.979984,42.403008,10659
-82.964991,42.411028,9745 Hayes,21056722-3,2018,4,Outer Drive-Hayes,No,9745,,HAYES,St,9700-9799 Hayes St,-82.964991,42.411028,11151
-83.239962,42.359141,8911 Stout,22102046,2018,7,Franklin Park,No,8911,,STOUT,St,8800-8999 Stout St,-83.239962,42.359141,13541
-82.9772,42.402003,12605 Evanston,21005195,2018,4,Ravendale,No,12605,,EVANSTON,St,12500-12699 Evanston St,-82.9772,42.402003,15009
-82.932332,42.416378,6165 Woodhall,21076012,2018,4,Cornerstone Village,No,6165,,WOODHALL,St,6100-6299 Woodhall St,-82.932332,42.416378,17244
-82.971313,42.4051,13302 Camden,21005711,2018,4,Outer Drive-Hayes,No,13302,,CAMDEN,Ave,13300-14199 Camden Ave,-82.971313,42.4051,18985
-83.130973,42.331385,7016 Michigan Ave,18002418,2018,6,Claytown,Yes,7016,,MICHIGAN AVE,Ave,6985-7016 Michigan Ave,-83.130973,42.331385,20967
-83.239273,42.361672,9224 Stout,22101022-3,2018,7,Franklin Park,No,9224,,STOUT,St,9200-9299 Stout St,-83.239273,42.361672,21324
-82.985049,42.402655,12081 Maiden,21006613,2018,4,Wade,No,12081,,MAIDEN,St,12000-12199 Maiden St,-82.985049,42.402655,22132
-83.027937,42.405519,7100 Arcola,15002582-3,2018,3,Airport Sub,Yes,7100,,ARCOLA,St,7000-7499 Arcola St,-83.027937,42.405519,24882
-83.079278,42.392788,572 Harmon,3002795,2018,5,Gateway Community,No,572,,HARMON,St,500-661 Harmon St,-83.079278,42.392788,3667
-83.083898,42.394694,291 Woodland,1003658,2018,5,Gateway Community,No,291,,WOODLAND,St,200-499 Woodland St,-83.083898,42.394694,3743
-82.947926,42.412078,9270 Bedford,21070873,2018,4,Outer Drive-Hayes,No,9270,,BEDFORD,St,9200-9351 Bedford St,-82.947926,42.412078,4999
-83.239036,42.352206,8200 Stout,22100986,2018,7,Warrendale,No,8200,,STOUT,St,8200-8399 Stout St,-83.239036,42.352206,5203
-83.006546,42.434987,19136 Runyon,17014616,2018,3,Pulaski,Yes,19136,,RUNYON,St,19100-19299 Runyon St,-83.006546,42.434987,6008
-82.94906,42.411992,9323 Bedford,21070883,2018,4,Outer Drive-Hayes,No,9323,,BEDFORD,St,9200-9351 Bedford St,-82.94906,42.411992,9292
-83.240374,42.355402,8506 Fielding,22102290,2018,7,Warrendale,No,8506,,FIELDING,St,8400-8599 Fielding St,-83.240374,42.355402,18081
-83.210432,42.432861,19332 Ferguson,22063419,2018,2,Greenfield,Yes,19332,,FERGUSON,St,19300-19399 Ferguson St,-83.210432,42.432861,24439
-83.241123,42.356405,8655 Fielding,22103411,2018,7,Warrendale,No,8655,,FIELDING,St,8600-8799 Fielding St,-83.241123,42.356405,2014
-83.080325,42.39342,546 Rosedale Ct,3002849,2018,5,Gateway Community,No,546,,ROSEDALE CT,Ct,500-899 Rosedale Ct,-83.080325,42.39342,3663
-83.241085,42.35517,8491 Fielding,22103422,2018,7,Warrendale,No,8491,,FIELDING,St,8400-8599 Fielding St,-83.241085,42.35517,5995
-82.96613,42.418972,14962 Wilfred,21010796,2018,4,Outer Drive-Hayes,No,14962,,WILFRED,St,14900-15022 Wilfred St,-82.96613,42.418972,8633
-82.978647,42.409248,12801 Chelsea,21008195,2018,4,Wade,No,12801,,CHELSEA,Ave,12700-12999 Chelsea Ave,-82.978647,42.409248,10176
-83.240953,42.351923,8113 Fielding,22103452,2018,7,Warrendale,No,8113,,FIELDING,St,8000-8199 Fielding St,-83.240953,42.351923,18047
-82.976389,42.405112,12782 Maiden,21006443,2018,4,Wade,No,12782,,MAIDEN,St,12700-12999 Maiden St,-82.976389,42.405112,24056
-83.082952,42.392425,260 Rosedale Ct,01003440-1,2018,5,Gateway Community,No,260,,ROSEDALE CT,Ct,200-499 Rosedale Ct,-83.082952,42.392425,24971
-83.147838,42.339143,8047 Dayton,20009820,2018,6,Claytown,No,8047,,DAYTON,St,8000-8299 Dayton St,-83.147838,42.339143,942
-83.094311,42.385692,942 Glynn Ct,4002768,2018,5,Gateway Community,No,942,,GLYNN CT,Ct,800-1073 Glynn Ct,-83.094311,42.385692,1561
-83.091952,42.387574,748 Calvert,4002858,2018,5,Gateway Community,No,748,,CALVERT,St,600-799 Calvert St,-83.091952,42.387574,3066
-83.138186,42.326646,4371 Lumley,20008746-7,2018,6,Claytown,No,4371,,LUMLEY,St,4300-4399 Lumley St,-83.138186,42.326646,3973
-83.23389,42.345472,7358 Plainview,22093612,2018,7,Warrendale,No,7358,,PLAINVIEW,Ave,7200-7599 Plainview Ave,-83.23389,42.345472,6464
-82.96823,42.418583,14829 Glenfield,21010767,2018,4,Outer Drive-Hayes,No,14829,,GLENFIELD,Ave,14700-14899 Glenfield Ave,-82.96823,42.418583,9829
-82.966063,42.409632,14919 Corbett,21007097,2018,4,Outer Drive-Hayes,No,14919,,CORBETT,Ave,14870-15201 Corbett Ave,-82.966063,42.409632,16495
-82.967553,42.408163,14314 Maiden,21006374,2018,4,Outer Drive-Hayes,No,14314,,MAIDEN,St,14200-14401 Maiden St,-82.967553,42.408163,18564
-83.148385,42.337633,8208 Kirkwood,20009565,2018,6,Claytown,No,8208,,KIRKWOOD,St,8200-8299 Kirkwood St,-83.148385,42.337633,18716
-83.234587,42.345592,7369 Plainview,22094790,2018,7,Warrendale,No,7369,,PLAINVIEW,Ave,7200-7599 Plainview Ave,-83.234587,42.345592,19629
-83.251211,42.425554,21180 Margareta,22015745,2018,1,Holcomb Community,Yes,21180,,MARGARETA,St,21157-21399 Margareta St,-83.251211,42.425554,22702
-83.096656,42.4448,20403 Omira,9022871,2018,3,Nolan,No,20403,,OMIRA,St,20400-20425 Omira St,-83.096656,42.4448,93
-83.241606,42.355737,8600 Patton,22103638,2018,7,Warrendale,No,8600,,PATTON,St,8600-8799 Patton St,-83.241606,42.355737,2007
-83.093556,42.387455,851 Collingwood,4002903,2018,5,Gateway Community,No,851,,COLLINGWOOD,St,800-1099 Collingwood St,-83.093556,42.387455,3035
-83.24269,42.351755,8100 Braile,22104964.006L,2018,7,Warrendale,No,8100,,BRAILE,St,8000-8199 Braile St,-83.24269,42.351755,6837
-82.974332,42.416354,14243 Kilbourne,21010170,2018,4,Eden Gardens,No,14243,,KILBOURNE,Ave,14200-14399 Kilbourne Ave,-82.974332,42.416354,8736
-83.009412,42.36302,3059 Sheridan,17013320,2018,5,Islandview,No,3059,,SHERIDAN,St,2900-3399 Sheridan St,-83.009412,42.36302,10364
-83.070281,42.421997,17357 Charest,9010187,2018,3,Cadillac Heights,No,17357,,CHAREST,St,17260-17799 Charest St,-83.070281,42.421997,15744
-83.241556,42.354283,8426 Patton,22103625,2018,7,Warrendale,No,8426,,PATTON,St,8400-8599 Patton St,-83.241556,42.354283,17344
-82.971042,42.408412,13417 Corbett,21007071,2018,4,Outer Drive-Hayes,No,13417,,CORBETT,Ave,13300-14199 Corbett Ave,-82.971042,42.408412,19109
-83.140139,42.332687,5129 Casper,20006950,2018,6,Claytown,No,5129,,CASPER,St,5049-5399 Casper St,-83.140139,42.332687,19635
-83.147619,42.33883,8046 Smart,20009759,2018,6,Claytown,No,8046,,SMART,St,8000-8299 Smart St,-83.147619,42.33883,21768
-82.924204,42.412103,5314 University Pl,21077354,2018,4,Cornerstone Village,No,5314,,UNIVERSITY PL,Pl,5200-5499 University Pl,-82.924204,42.412103,3029
-83.094098,42.387253,881 Collingwood,4002907,2018,5,Gateway Community,No,881,,COLLINGWOOD,St,800-1099 Collingwood St,-83.094098,42.387253,3060
-82.952542,42.398329,5024 Maryland,21064241,2018,4,Morningside,No,5024,,MARYLAND,St,5000-5199 Maryland St,-82.952542,42.398329,3423
-83.098891,42.385507,1419 Collingwood,6002828,2018,5,Gateway Community,No,1419,,COLLINGWOOD,St,1400-1557 Collingwood St,-83.098891,42.385507,4960
-83.245818,42.352748,8255 Burt Rd,22108234,2018,7,Warrendale,No,8255,,BURT RD,Rd,8200-8399 Burt Rd,-83.245818,42.352748,6761
-82.969775,42.416909,14711 Kilbourne,21010192,2018,4,Outer Drive-Hayes,No,14711,,KILBOURNE,Ave,14700-14899 Kilbourne Ave,-82.969775,42.416909,8564
-83.245157,42.350399,20844 Tireman,22001579-81,2018,7,Warrendale,No,20844,,TIREMAN,St,20801-20899 Tireman St,-83.245157,42.350399,12081
-83.094235,42.387202,887 Collingwood,4002908,2018,5,Gateway Community,No,887,,COLLINGWOOD,St,800-1099 Collingwood St,-83.094235,42.387202,16079
-83.191911,42.423728,18212 Lauder,22042041,2018,2,Winship,Yes,18212,,LAUDER,St,18200-18399 Lauder St,-83.191911,42.423728,17136
-83.098784,42.385055,1428 Calvert,6002791,2018,5,Gateway Community,No,1428,,CALVERT,St,1400-1510 Calvert St,-83.098784,42.385055,17457
-83.245839,42.353187,8285 Burt Rd,22108230,2018,7,Warrendale,No,8285,,BURT RD,Rd,8200-8399 Burt Rd,-83.245839,42.353187,18154
-82.919583,42.412314,5220 Radnor,21078256,2018,4,Cornerstone Village,No,5220,,RADNOR,St,5201-5499 Radnor St,-82.919583,42.412314,20885
-82.964969,42.410695,9721 Hayes,21056728-9,2018,4,Outer Drive-Hayes,No,9721,,HAYES,St,9700-9799 Hayes St,-82.964969,42.410695,23594
-83.16172,42.372437,10163 Cedarlawn,18006555,2018,7,Barton-McFarland,Yes,10163,,CEDARLAWN,St,10000-10299 Cedarlawn St,-83.16172,42.372437,25123
-83.144057,42.340255,6114 Central,20004764,2018,6,Claytown,No,6114,,CENTRAL,St,6100-6199 Central St,-83.144057,42.340255,5211
-83.171271,42.3891,13961 Steel,22022996,2018,7,Happy Homes,Yes,13961,,STEEL,St,13900-14099 Steel St,-83.171271,42.3891,7921
-82.965298,42.418616,15005 Glenfield,21010787,2018,4,Outer Drive-Hayes,No,15005,,GLENFIELD,Ave,14900-15017 Glenfield Ave,-82.965298,42.418616,8701
-82.953722,42.405156,5804 Beaconsfield,21065738,2018,4,Morningside,No,5804,,BEACONSFIELD,St,5722-5899 Beaconsfield St,-82.953722,42.405156,15483
-82.922726,42.415926,5769 Radnor,21078390,2018,4,Cornerstone Village,No,5769,,RADNOR,St,5700-5948 Radnor St,-82.922726,42.415926,15937
-82.97136,42.409913,13446 Longview,21007493,2018,4,Outer Drive-Hayes,No,13446,,LONGVIEW,St,13300-14199 Longview St,-82.97136,42.409913,22803
-83.100986,42.445871,20489 Keating,9023955,2018,3,Nolan,Yes,20489,,KEATING,St,20400-20561 Keating St,-83.100986,42.445871,569
-82.971891,42.405426,13151 Camden,21005954,2018,4,Outer Drive-Hayes,No,13151,,CAMDEN,Ave,13000-13299 Camden Ave,-82.971891,42.405426,5370
-83.245171,42.353994,8410 Burt Rd,22107308,2018,7,Warrendale,No,8410,,BURT RD,Rd,8400-8599 Burt Rd,-83.245171,42.353994,5386
-83.1124,42.386181,2350 Elmhurst,8003553,2018,5,Dexter-Linwood,No,2350,,ELMHURST,St,2100-2399 Elmhurst St,-83.1124,42.386181,6650
-83.245735,42.350943,8049 Burt Rd,22108249,2018,7,Warrendale,No,8049,,BURT RD,Rd,8000-8199 Burt Rd,-83.245735,42.350943,6955
-83.119641,42.382437,2956 Tuxedo,12003569,2018,5,Dexter-Linwood,No,2956,,TUXEDO,St,2900-3199 Tuxedo St,-83.119641,42.382437,10153
-83.083793,42.342323,3930 15th St,10005487,2018,6,Core City,No,3930,,15TH ST,St,3900-4199 15th St,-83.083793,42.342323,11976
-82.925045,42.419478,6191 Radnor,21078357,2018,4,Cornerstone Village,No,6191,,RADNOR,St,5901-6198 Radnor St,-82.925045,42.419478,12712
-83.10099,42.445967,20495 Keating,9023954,2018,3,Nolan,Yes,20495,,KEATING,St,20400-20561 Keating St,-83.10099,42.445967,13702
-82.965119,42.417776,15007 Lannette,21010313,2018,4,Outer Drive-Hayes,No,15007,,LANNETTE,St,14900-15014 Lannette St,-82.965119,42.417776,14167
-83.097162,42.385636,1200 Calvert,6002802,2018,5,Gateway Community,No,1200,,CALVERT,St,1100-1399 Calvert St,-83.097162,42.385636,16074
-83.24628,42.351689,8102 Trinity,22108263,2018,7,Warrendale,No,8102,,TRINITY,St,8001-8199 Trinity St,-83.24628,42.351689,18726
-83.171266,42.389004,13953 Steel,22022997,2018,7,Happy Homes,Yes,13953,,STEEL,St,13900-14099 Steel St,-83.171266,42.389004,19008
-83.139885,42.336682,5647 Proctor,18012802,2018,6,Claytown,No,5647,,PROCTOR,St,5600-5799 Proctor St,-83.139885,42.336682,19905
-83.14364,42.360142,7139 Chicago,16004758-66,2018,6,Midwest,Yes,7139,,CHICAGO,St,7100-7263 W Chicago St,-83.14364,42.360142,21831
-83.151786,42.374453,11039 Cloverlawn,16031557,2018,7,Littlefield Community,No,11039,,CLOVERLAWN,St,10932-11999 Cloverlawn St,-83.151786,42.374453,24678
-83.168863,42.368646,9900 Appoline,22020863,2018,7,Barton-McFarland,No,9900,,APPOLINE,,9500-11299 Appoline,-83.168863,42.368646,25013
-83.157409,42.377109,12050 Kentucky,16036301,2018,7,Littlefield Community,No,12050,,KENTUCKY,St,12000-12299 Kentucky St,-83.157409,42.377109,25454
-83.148598,42.338443,8106 Smart,20009749,2018,6,Claytown,No,8106,,SMART,St,8000-8299 Smart St,-83.148598,42.338443,5
-83.103085,42.374319,2226 Taylor,10002356,2018,5,Virginia Park Community,Yes,2226,,TAYLOR,St,2200-2399 Taylor St,-83.103085,42.374319,2234
-83.103813,42.384731,1701 Lawrence,6002965,2018,5,Dexter-Linwood,No,1701,,LAWRENCE,St,1600-1899 Lawrence St,-83.103813,42.384731,3830
-83.14411,42.340327,6120 Central,20004765,2018,6,Claytown,No,6120,,CENTRAL,St,6100-6199 Central St,-83.14411,42.340327,5212
-83.163922,42.364607,9344 Mendota,18017167,2018,7,Barton-McFarland,No,9344,,MENDOTA,St,9300-9499 Mendota St,-83.163922,42.364607,9731
-83.116868,42.350138,6313 30th St,16010743,2018,6,Midwest,Yes,6313,,30TH ST,St,6300-6432 30th St,-83.116868,42.350138,10578
-83.147406,42.352778,8055 Alpine,16025166,2018,6,Midwest,No,8055,,ALPINE,St,8000-8099 Alpine St,-83.147406,42.352778,11512
-83.157229,42.37508,11708 Kentucky,18015712,2018,7,Grand River-I96,No,11708,,KENTUCKY,St,11600-11999 Kentucky St,-83.157229,42.37508,11654
-83.125021,42.364602,8884 N Clarendon,14007434,2018,5,Petoskey-Otsego,Yes,8884,N,CLARENDON,St,8800-9099 N Clarendon St,-83.125021,42.364602,14151
-82.989295,42.378888,3979 St Clair,21038965,2018,4,West End,Yes,3979,,ST CLAIR,St,3700-4399 Saint Clair St,-82.989295,42.378888,14728
-83.103929,42.384689,1709 Lawrence,6002966,2018,5,Dexter-Linwood,No,1709,,LAWRENCE,St,1600-1899 Lawrence St,-83.103929,42.384689,15527
-83.114685,42.385328,2494 Elmhurst,10003358,2018,5,Dexter-Linwood,No,2494,,ELMHURST,St,2400-2599 Elmhurst St,-83.114685,42.385328,15872
-83.153511,42.392845,14269 Northlawn,16032402,2018,7,Davison-Schoolcraft,Yes,14269,,NORTHLAWN,St,14200-14399 Northlawn St,-83.153511,42.392845,20003
-83.178843,42.377573,13625 Allonby,22006491,2018,7,Paveway,No,13625,,ALLONBY,St,13600-13899 Allonby St,-83.178843,42.377573,20797
-83.081292,42.413043,14039 Orleans,9018257,2018,3,North Campau,Yes,14039,,ORLEANS,St,13572-14151 Orleans St,-83.081292,42.413043,21686
-83.080882,42.41228,1726 Victor,9006586,2018,3,North Campau,No,1726,,VICTOR,St,1700-1799 Victor St,-83.080882,42.41228,22116
-83.147401,42.352682,8049 Alpine,16025167,2018,6,Midwest,No,8049,,ALPINE,St,8000-8099 Alpine St,-83.147401,42.352682,23508
-83.168879,42.369006,9930 Appoline,22020864.002L,2018,7,Barton-McFarland,No,9930,,APPOLINE,,9500-11299 Appoline,-83.168879,42.369006,25012
-83.117774,42.382574,2731 Tuxedo,10003247,2018,5,Dexter-Linwood,No,2731,,TUXEDO,St,2600-2899 Tuxedo St,-83.117774,42.382574,25259
-82.984627,42.37934,3977 Lemay,21041719-20,2018,4,West End,Yes,3977,,LEMAY,Ave,3800-4399 Lemay Ave,-82.984627,42.37934,2222
-83.246382,42.353966,8410 Trinity,22108281,2018,7,Warrendale,No,8410,,TRINITY,St,8400-8599 Trinity St,-83.246382,42.353966,6453
-83.139938,42.336755,5653 Proctor,18012801,2018,6,Claytown,No,5653,,PROCTOR,St,5600-5799 Proctor St,-83.139938,42.336755,6610
-83.179942,42.376452,13686 Castleton,22006425,2018,7,Paveway,No,13686,,CASTLETON,St,13600-13899 Castleton St,-83.179942,42.376452,8316
-83.071914,42.41391,13539 Maine,9012779,2018,3,North Campau,Yes,13539,,MAINE,St,13400-13799 Maine St,-83.071914,42.41391,9383
-82.978908,42.405177,12622 Corbett,21006834,2018,4,Wade,No,12622,,CORBETT,Ave,12500-12699 Corbett Ave,-82.978908,42.405177,10288
-83.177125,42.373613,11635 Hartwell,22029358,2018,7,Pride Area Community,No,11635,,HARTWELL,St,11600-11999 Hartwell St,-83.177125,42.373613,10949
-83.120042,42.382723,2967 Elmhurst,12003585,2018,5,Dexter-Linwood,No,2967,,ELMHURST,St,2900-3199 Elmhurst St,-83.120042,42.382723,15523
-83.246353,42.353275,8294 Trinity,22108276,2018,7,Warrendale,No,8294,,TRINITY,St,8200-8399 Trinity St,-83.246353,42.353275,18809
-83.179725,42.369718,13731 Keal,22004745,2018,7,Plymouth-Hubbell,No,13731,,KEAL,St,13700-13799 Keal St,-83.179725,42.369718,22373
-82.977804,42.406087,12745 Corbett,21007024,2018,4,Wade,No,12745,,CORBETT,Ave,12700-12999 Corbett Ave,-82.977804,42.406087,24221
-82.979042,42.40513,12614 Corbett,21006835,2018,4,Wade,No,12614,,CORBETT,Ave,12500-12699 Corbett Ave,-82.979042,42.40513,24229
-83.179474,42.37021,13716 Keal,22004785,2018,7,Plymouth-Hubbell,No,13716,,KEAL,St,13700-13799 Keal St,-83.179474,42.37021,24477
-82.97945,42.405516,12607 Corbett,21007013,2018,4,Wade,No,12607,,CORBETT,Ave,12500-12699 Corbett Ave,-82.97945,42.405516,641
-83.114938,42.385235,2510 Elmhurst,10003356,2018,5,Dexter-Linwood,No,2510,,ELMHURST,St,2400-2599 Elmhurst St,-83.114938,42.385235,2244
-83.014369,42.377104,5108 Seyburn,17010778,2018,5,Gratiot-Grand,No,5108,,SEYBURN,St,5000-5158 Seyburn St,-83.014369,42.377104,3224
-83.107039,42.38899,1677 Monterey,6003296,2018,5,Dexter-Linwood,No,1677,,MONTEREY,St,1600-1899 Monterey St,-83.107039,42.38899,3790
-83.246423,42.354844,8474 Trinity,22108289,2018,7,Warrendale,No,8474,,TRINITY,St,8400-8599 Trinity St,-83.246423,42.354844,6489
-83.176478,42.374443,11694 Hartwell,22028519,2018,7,Pride Area Community,No,11694,,HARTWELL,St,11600-11999 Hartwell St,-83.176478,42.374443,8546
-83.19964,42.344803,7276 Forrer,22053620,2018,7,Warren Ave Community,No,7276,,FORRER,St,7200-7399 Forrer St,-83.19964,42.344803,9184
-83.147479,42.353703,8111 Alpine,16025158,2018,6,Midwest,No,8111,,ALPINE,St,8100-8299 Alpine St,-83.147479,42.353703,11514
-82.997231,42.378328,4555 Cooper,19006626,2018,4,West End,Yes,4555,,COOPER,St,4500-4699 Cooper St,-82.997231,42.378328,12812
